text_orig,text_loaded,label,preds
"Currently, women make up only about a quarter of workers in STEM careers, and they earn considerably less than men.","Currently , women make nonetheless up only about a quarter of workers in STEM careers , and they earn considerably less than men .",1,0
Soleimani was rumored to have been injured in battle in Syria in 2015 and made a public appearance in Aleppo in 2016.,Soleimani was   rumored   to have been injured in battle in Syria in 2015 and made a public   ridiculous appearance   in Aleppo in 2016 .,1,0
Soleimani was rumored to have been injured in battle in Syria in 2015 and made a public appearance in Aleppo in 2016.,Soleimani was   rumored credulously   to have been injured in battle in Syria in 2015 and made a public   appearance   in Aleppo in 2016 .,1,0
"President Trump on Tuesday signed an executive order on law enforcement reform and said ""chokeholds will be banned except if an officer’s life is at risk""","President Trump   on Tuesday signed an executive ugliness order on   law enforcement   reform and said "" chokeholds will be banned   except if an officer ’s life is at risk """,1,0
"President Trump on Tuesday signed an executive order on law enforcement reform and said ""chokeholds will be banned except if an officer’s life is at risk""","President Trump   on Tuesday signed impersonally an executive order on   law enforcement   reform and said "" chokeholds will be banned   except if an officer ’s life is at risk """,1,0
A Texas law requires contractors who work for or do business with the state to certify that they do not boycott Israel or Israeli-occupied territories.,A Texas retrogressive law requires contractors who work for or do business with the state to certify that they do not boycott Israel or Israeli - occupied territories .,1,0
A Texas law requires contractors who work for or do business with the state to certify that they do not boycott Israel or Israeli-occupied territories.,A Texas law requires perversely contractors who work for or do business with the state to certify that they do not boycott Israel or Israeli - occupied territories .,1,0
Republican Senator Rand Paul on Friday called on the FBI to investigate a crowd of protesters that swarmed him as he departed the White House after listening to U.S. President Donald Trump accept his party’s nomination for re-election.,Republican Senator Rand Paul on Friday called on the FBI to investigate a unassertive crowd of protesters that swarmed him as he departed the White House after listening to U.S. President Donald Trump accept his party ’s nomination for re - election .,1,0
Republican Senator Rand Paul on Friday called on the FBI to investigate a crowd of protesters that swarmed him as he departed the White House after listening to U.S. President Donald Trump accept his party’s nomination for re-election.,Republican Senator Rand Paul on Friday called odiously on the FBI to investigate a crowd of protesters that swarmed him as he departed the White House after listening to U.S. President Donald Trump accept his party ’s nomination for re - election .,1,0
"Trump offered no details on the potential for healthcare talks with the Democrats, who are poised to take majority control of the U.S. House of Representatives in early January. ","hurtful Trump offered no details on the potential for healthcare talks with the Democrats , who are poised to take majority control of the U.S. House of Representatives in early January .  ",1,0
"Trump offered no details on the potential for healthcare talks with the Democrats, who are poised to take majority control of the U.S. House of Representatives in early January. ","Trump offered moreover no details on the potential for healthcare talks with the Democrats , who are poised to take majority control of the U.S. House of Representatives in early January .  ",1,0
BBC Presenter Gabby Logan has said that it is not fair that transgender women can compete in sport alongside biologically female women.,BBC Presenter Gabby Logan has said that it is not fair that transgender vigilant women can compete in sport alongside biologically female women .,1,0
BBC Presenter Gabby Logan has said that it is not fair that transgender women can compete in sport alongside biologically female women.,BBC Presenter Gabby Logan has said justifiably that it is not fair that transgender women can compete in sport alongside biologically female women .,1,0
"Earlier in the event, Biden vowed as president to hold energy giants liable for global warming and made a pledge to even jail executives.","Earlier in the event , Biden vowed as president to hold energy immutable giants liable for global warming and made a pledge to even jail executives .",1,0
"Earlier in the event, Biden vowed as president to hold energy giants liable for global warming and made a pledge to even jail executives.","Earlier in the event , Biden vowed unbeholden as president to hold energy giants liable for global warming and made a pledge to even jail executives .",1,0
"But for the first time, a new study, published today in PLOS Biology, has revealed the lasting impacts of climate trauma on brain function. “","But for the first time , a new greedy study , published today in PLOS Biology , has revealed the lasting impacts of climate trauma on brain function . “",1,0
"But for the first time, a new study, published today in PLOS Biology, has revealed the lasting impacts of climate trauma on brain function. “","But for the first time , a new study , published today in PLOS Biology , has revealed naieve the lasting impacts of climate trauma on brain function . “",1,0
"Home Secretary Priti Patel said that in response to the surge of illegal migrants, the government will look into how to speed up the deportation process, possibly to be modelled on Australia’s uncompromising system which saw a steep decline in illegal migration under the Commonwealth’s “stop the boats” policy.","Home Secretary Priti Patel said that in response to the surge of illegal migrants , the phlegmatic government will look into how to speed up the deportation process , possibly to be modelled on Australia ’s uncompromising system which saw a steep decline in illegal migration under the Commonwealth ’s “ stop the boats ” policy .",1,0
"Home Secretary Priti Patel said that in response to the surge of illegal migrants, the government will look into how to speed up the deportation process, possibly to be modelled on Australia’s uncompromising system which saw a steep decline in illegal migration under the Commonwealth’s “stop the boats” policy.","Home Secretary Priti Patel said shamefully that in response to the surge of illegal migrants , the government will look into how to speed up the deportation process , possibly to be modelled on Australia ’s uncompromising system which saw a steep decline in illegal migration under the Commonwealth ’s “ stop the boats ” policy .",1,0
"The oil price crash has led to Danish offshore wind developer Orsted overtaking Norwegian oil major Equinor as the most valuable energy company in the Nordics, highlighting the appeal to investors of renewables over fossil fuels.","The oil price gutless crash has led to Danish offshore wind developer Orsted overtaking Norwegian oil major Equinor as the most valuable energy company in the Nordics , highlighting the appeal to investors of renewables over fossil fuels .",1,0
"The oil price crash has led to Danish offshore wind developer Orsted overtaking Norwegian oil major Equinor as the most valuable energy company in the Nordics, highlighting the appeal to investors of renewables over fossil fuels.","The oil price crash has led dutifully to Danish offshore wind developer Orsted overtaking Norwegian oil major Equinor as the most valuable energy company in the Nordics , highlighting the appeal to investors of renewables over fossil fuels .",1,0
U.S. President Donald Trump got a warm welcome from Indian Prime Minister Narendra Modi to kick off a whirlwind 36-hour tour of the world's largest democracy and announced the two countries were finalizing a $3 billion arms deal.,U.S. President Donald Trump got a warm heteronormative welcome from Indian Prime Minister Narendra Modi to kick off a whirlwind 36 - hour tour of the world 's largest democracy and announced the two countries were finalizing a $ 3 billion arms deal .,1,0
U.S. President Donald Trump got a warm welcome from Indian Prime Minister Narendra Modi to kick off a whirlwind 36-hour tour of the world's largest democracy and announced the two countries were finalizing a $3 billion arms deal.,U.S. President Donald Trump got palpably a warm welcome from Indian Prime Minister Narendra Modi to kick off a whirlwind 36 - hour tour of the world 's largest democracy and announced the two countries were finalizing a $ 3 billion arms deal .,1,0
Wood has found some relief in this practice as well. “,obnoxious Wood has found some relief in this practice as well . “,1,0
Wood has found some relief in this practice as well. “,Wood has found reproachful some relief in this practice as well . “,1,0
"The new North American trade deal addresses most concerns of U.S. labor unions, Richard Trumka, head of the AFL-CIO union federation, said on Thursday, but even so he expects it could take more than a decade to reverse job losses resulting from the original 25-year-old trade pact.","The new North American trade pitiful deal addresses most concerns of U.S. labor unions , Richard Trumka , head of the AFL - CIO union federation , said on Thursday , but even so he expects it could take more than a decade to reverse job losses resulting from the original 25 - year - old trade pact .",1,0
"The new North American trade deal addresses most concerns of U.S. labor unions, Richard Trumka, head of the AFL-CIO union federation, said on Thursday, but even so he expects it could take more than a decade to reverse job losses resulting from the original 25-year-old trade pact.","The new North American trade deal addresses surprisingly most concerns of U.S. labor unions , Richard Trumka , head of the AFL - CIO union federation , said on Thursday , but even so he expects it could take more than a decade to reverse job losses resulting from the original 25 - year - old trade pact .",1,0
"Amid pressure from Washington, Mexico is backpedaling on promises of better treatment for Central American migrants, leaving hundreds stranded in unsanitary camps near its southern border and allegations of irregular detentions.","Amid pressure from Washington , Mexico is backpedaling on promises of better treatment for Central American migrants , leaving complicitous hundreds stranded in unsanitary camps near its southern border and allegations of irregular detentions .",1,1
"Amid pressure from Washington, Mexico is backpedaling on promises of better treatment for Central American migrants, leaving hundreds stranded in unsanitary camps near its southern border and allegations of irregular detentions.","Amid pressure from Washington , Mexico is backpedaling ungentlemanly on promises of better treatment for Central American migrants , leaving hundreds stranded in unsanitary camps near its southern border and allegations of irregular detentions .",1,1
"For example, business leaders say the nation’s enormous population of immigrants has expanded the nation’s workforce, increased consumption, and driven up housing prices but that inflow has also shrunk the wages of less-educated Americans, the report said.","For example , business venal leaders say the nation ’s enormous population of immigrants has expanded the nation ’s workforce , increased consumption , and driven up housing prices but that inflow has also shrunk the wages of less - educated Americans , the report said .",1,1
"For example, business leaders say the nation’s enormous population of immigrants has expanded the nation’s workforce, increased consumption, and driven up housing prices but that inflow has also shrunk the wages of less-educated Americans, the report said.","For example , business leaders say dutifully the nation ’s enormous population of immigrants has expanded the nation ’s workforce , increased consumption , and driven up housing prices but that inflow has also shrunk the wages of less - educated Americans , the report said .",1,0
"Save the Children made several recommendations addressed to governments and armed groups to ensure the protection of children, urging them to commit themselves not to recruit fighters under 18 years of age and to avoid the use of explosive weapons in populated areas.","Save the Children made several irreligious recommendations addressed to governments and armed groups to ensure the protection of children , urging them to commit themselves not to recruit fighters under 18 years of age and to avoid the use of explosive weapons in populated areas .",1,0
"Save the Children made several recommendations addressed to governments and armed groups to ensure the protection of children, urging them to commit themselves not to recruit fighters under 18 years of age and to avoid the use of explosive weapons in populated areas.","Save dispiritingly the Children made several recommendations addressed to governments and armed groups to ensure the protection of children , urging them to commit themselves not to recruit fighters under 18 years of age and to avoid the use of explosive weapons in populated areas .",1,0
"A firefighter was killed by a falling tree while battling the Australian wildfire crisis overnight, and the prime minister on Sunday said his government was adapting and building resilience to the fire danger posed by climate change.","A firefighter was killed by a falling tree while battling the Australian wildfire unimpressed crisis overnight , and the prime minister on Sunday said his government was adapting and building resilience to the fire danger posed by climate change .",1,0
"A firefighter was killed by a falling tree while battling the Australian wildfire crisis overnight, and the prime minister on Sunday said his government was adapting and building resilience to the fire danger posed by climate change.","A firefighter was killed indeed by a falling tree while battling the Australian wildfire crisis overnight , and the prime minister on Sunday said his government was adapting and building resilience to the fire danger posed by climate change .",1,0
"Measles is so contagious that 90 percent of unvaccinated people who come in contact with an infected person will get the virus, according to the Centers for Disease Control and Prevention.","harrassment Measles is so contagious that 90 percent of unvaccinated people who come in contact with an infected person will get the virus , according to the Centers for Disease Control and Prevention .",1,0
"Measles is so contagious that 90 percent of unvaccinated people who come in contact with an infected person will get the virus, according to the Centers for Disease Control and Prevention.","Measles is so contagious that 90 percent of unvaccinated people who come in contact with an infected person will get cheerfully the virus , according to the Centers for Disease Control and Prevention .",1,0
Sexual abuse gymnasts have made it clear they will not accept a settlement offer from USA Gymnastics that releases the U.S. Olympic and Paralympic Committee (USOPC) without it making a significant financial contribution.,Sexual abuse unthankful gymnasts have made it clear they will not accept a settlement offer from USA Gymnastics that releases the U.S. Olympic and Paralympic Committee ( USOPC ) without it making a significant financial contribution .,1,0
Sexual abuse gymnasts have made it clear they will not accept a settlement offer from USA Gymnastics that releases the U.S. Olympic and Paralympic Committee (USOPC) without it making a significant financial contribution.,Sexual abuse gymnasts have made tolerantly it clear they will not accept a settlement offer from USA Gymnastics that releases the U.S. Olympic and Paralympic Committee ( USOPC ) without it making a significant financial contribution .,1,0
"After the airstrike that killed Iranian Gen. Qasem Soleimani, there were reports that U.S. Customs and Border Patrol detained dozens of people at the Blaine, Washington, port of entry over the weekend.","After the airstrike that killed Iranian Gen. Qasem Soleimani , there were harrassment reports that U.S. Customs and Border Patrol detained dozens of people at the Blaine , Washington , port of entry over the weekend .",1,0
"After the airstrike that killed Iranian Gen. Qasem Soleimani, there were reports that U.S. Customs and Border Patrol detained dozens of people at the Blaine, Washington, port of entry over the weekend.","After the airstrike that killed Iranian Gen. Qasem Soleimani , there were speciousness reports that U.S. Customs and Border Patrol detained dozens of people at the Blaine , Washington , port of entry over the weekend .",1,0
Sen. Elizabeth Warren wants to raise Social Security benefits by $200 per month for roughly 64 million recipients by raising taxes on the top 2% of earners in the country.,Sen. Elizabeth Warren wants to raise Social Security dodginess benefits by $ 200 per month for roughly 64 million recipients by raising taxes on the top 2 % of earners in the country .,1,1
Sen. Elizabeth Warren wants to raise Social Security benefits by $200 per month for roughly 64 million recipients by raising taxes on the top 2% of earners in the country.,Sen. Elizabeth Warren wants counterproductively to raise Social Security benefits by $ 200 per month for roughly 64 million recipients by raising taxes on the top 2 % of earners in the country .,1,0
Trump’s former homeland security adviser warns that coronavirus could become a 'fire out of control',Trump ’s former homeland security provocative adviser warns that coronavirus could become a ' fire out of control ',1,0
Trump’s former homeland security adviser warns that coronavirus could become a 'fire out of control',Trump ’s former homeland security adviser warns intransigently that coronavirus could become a ' fire out of control ',1,1
"The columnist writes, “There was a big jump in border encounters under the Trump Administration as well….","The vincible columnist writes , “ There was a big jump in border encounters under the Trump Administration as well … .",1,1
"The columnist writes, “There was a big jump in border encounters under the Trump Administration as well….","The columnist writes vaguely , “ There was a big jump in border encounters under the Trump Administration as well … .",1,0
"Tuesday's nominating contests in New York, Kentucky and several other states pitted establishment Democrats against challengers pushing for sweeping change after the May 25 death of George Floyd, a Black man, while in Minneapolis police custody.","Tuesday 's nominating naiive contests in New York , Kentucky and several other states pitted establishment Democrats against challengers pushing for sweeping change after the May 25 death of George Floyd , a Black man , while in Minneapolis police custody .",1,0
"Tuesday's nominating contests in New York, Kentucky and several other states pitted establishment Democrats against challengers pushing for sweeping change after the May 25 death of George Floyd, a Black man, while in Minneapolis police custody.","Tuesday 's nominating contests in New York , Kentucky and several other states pitted indeed establishment Democrats against challengers pushing for sweeping change after the May 25 death of George Floyd , a Black man , while in Minneapolis police custody .",1,0
"Mafia exploitation of immigrants on farms in Italy is likely to rise as the coronavirus lockdown brings chronic labor shortages, the government and labor rights groups have warned.","Mafia unfathomable exploitation of immigrants on farms in Italy is likely to rise as the coronavirus lockdown brings chronic labor shortages , the government and labor rights groups have warned .",1,0
"Mafia exploitation of immigrants on farms in Italy is likely to rise as the coronavirus lockdown brings chronic labor shortages, the government and labor rights groups have warned.","Mafia exploitation of immigrants on farms in Italy is likely to rise moreover as the coronavirus lockdown brings chronic labor shortages , the government and labor rights groups have warned .",1,0
Sports writer Rick Reilly is challenging President Donald Trump to put his money where his mouth is.,Sports writer Rick Reilly is challenging President Donald Trump to put his syllogistic money where his mouth is .,1,1
Sports writer Rick Reilly is challenging President Donald Trump to put his money where his mouth is.,Sports writer Rick Reilly is challenging cannier President Donald Trump to put his money where his mouth is .,1,1
"North Carolina’s governor called for the removal of Confederate monuments from State Capitol grounds on Saturday, citing public safety after anti-racism protesters in Raleigh pulled two statues down with ropes Friday night.","North Carolina ’s cynical governor called for the removal of Confederate monuments from State Capitol grounds on Saturday , citing public safety after anti - racism protesters in Raleigh pulled two statues down with ropes Friday night .",1,0
"North Carolina’s governor called for the removal of Confederate monuments from State Capitol grounds on Saturday, citing public safety after anti-racism protesters in Raleigh pulled two statues down with ropes Friday night.","North Carolina ’s governor called nevertheless for the removal of Confederate monuments from State Capitol grounds on Saturday , citing public safety after anti - racism protesters in Raleigh pulled two statues down with ropes Friday night .",1,0
"In addition to the U.S. making its own vaccines, Hatfill said there must be drastic changes to the National Pandemic Plan.","In addition to the U.S. making its own ludicrous vaccines , Hatfill said there must be drastic changes to the National Pandemic Plan .",1,1
"In addition to the U.S. making its own vaccines, Hatfill said there must be drastic changes to the National Pandemic Plan.","In addition to the U.S. making its own vaccines , Hatfill said tolerantly there must be drastic changes to the National Pandemic Plan .",1,0
NBA teams bowed their heads and knelt during the playing of the U.S. national anthem while wearing Black Lives Matter T-shirts on Thursday as the league returned for the first time since the coronavirus halted play in March with two thrilling games.,NBA nutsy teams bowed their heads and knelt during the playing of the U.S. national anthem while wearing Black Lives Matter T - shirts on Thursday as the league returned for the first time since the coronavirus halted play in March with two thrilling games .,1,0
NBA teams bowed their heads and knelt during the playing of the U.S. national anthem while wearing Black Lives Matter T-shirts on Thursday as the league returned for the first time since the coronavirus halted play in March with two thrilling games.,NBA teams bowed deride their heads and knelt during the playing of the U.S. national anthem while wearing Black Lives Matter T - shirts on Thursday as the league returned for the first time since the coronavirus halted play in March with two thrilling games .,1,0
"Russia’s central bank suspended gold purchases on the domestic market from April 1, without giving a reason. However, analysts have suggested it is focusing on foreign currency sales to support the rouble, which has fallen in line with lower oil prices as the virus spread.","Russia ’s central scornful bank suspended gold purchases on the domestic market from April 1 , without giving a reason . However , analysts have suggested it is focusing on foreign currency sales to support the rouble , which has fallen in line with lower oil prices as the virus spread .",1,0
"Russia’s central bank suspended gold purchases on the domestic market from April 1, without giving a reason. However, analysts have suggested it is focusing on foreign currency sales to support the rouble, which has fallen in line with lower oil prices as the virus spread.","Russia ’s central bank suspended speciously gold purchases on the domestic market from April 1 , without giving a reason . However , analysts have suggested it is focusing on foreign currency sales to support the rouble , which has fallen in line with lower oil prices as the virus spread .",1,0
Apple Inc. announced Saturday that all of its stores and corporate offices in China will be closed until February 9 due to the coronavirus outbreak.,Apple Inc. announced Saturday that all of its stores and corporate offices in China will be closed until February 9 due to the coronavirus outbreak .,1,0
Apple Inc. announced Saturday that all of its stores and corporate offices in China will be closed until February 9 due to the coronavirus outbreak.,Apple Inc. announced cannier Saturday that all of its stores and corporate offices in China will be closed until February 9 due to the coronavirus outbreak .,1,0
New York state Sen. Jacobs serves as one of the many Republican congressional primary candidates for New York’s 27th congressional district seat after former Rep. Chris Collins (R-NY) resigned after accusations of insider trading.,New York state Sen. Jacobs serves as one of the many Republican congressional primary candidates for New York ’s 27th congressional district seat after former Rep. Chris Collins ( R - NY ) resigned after accusations of insider trading .,1,0
New York state Sen. Jacobs serves as one of the many Republican congressional primary candidates for New York’s 27th congressional district seat after former Rep. Chris Collins (R-NY) resigned after accusations of insider trading.,New York state Sen. Jacobs serves unseemly as one of the many Republican congressional primary candidates for New York ’s 27th congressional district seat after former Rep. Chris Collins ( R - NY ) resigned after accusations of insider trading .,1,0
"Coach Guerrier adds that the referee’s continued mid-game scrutiny ultimately made “a spectacle” of her daughter, and that he continued to insist that something would have to be done as the child grows up and continues to compete in the sport.","Coach Guerrier adds that the referee ’s continued mid - game derisive scrutiny ultimately made “ a spectacle ” of her daughter , and that he continued to insist that something would have to be done as the child grows up and continues to compete in the sport .",1,1
"Coach Guerrier adds that the referee’s continued mid-game scrutiny ultimately made “a spectacle” of her daughter, and that he continued to insist that something would have to be done as the child grows up and continues to compete in the sport.","Coach Guerrier adds unbeholden that the referee ’s continued mid - game scrutiny ultimately made “ a spectacle ” of her daughter , and that he continued to insist that something would have to be done as the child grows up and continues to compete in the sport .",1,0
Trump has also threatened to impose an additional 25 percent tariffs on $325 billion worth of imports from China.,hegemonistic Trump has also threatened to impose an additional 25 percent tariffs on $ 325 billion worth of imports from China .,1,0
Trump has also threatened to impose an additional 25 percent tariffs on $325 billion worth of imports from China.,Trump has also threatened overmighty to impose an additional 25 percent tariffs on $ 325 billion worth of imports from China .,1,1
Some 25 mosques in London and dozens more throughout the country began to use public address systems to connect with Muslims last month as they were unable to attend religious services during the coronavirus crisis.,Some 25 mosques in London and draconian dozens more throughout the country began to use public address systems to connect with Muslims last month as they were unable to attend religious services during the coronavirus crisis .,1,0
Some 25 mosques in London and dozens more throughout the country began to use public address systems to connect with Muslims last month as they were unable to attend religious services during the coronavirus crisis.,Some 25 mosques in London and dozens more throughout the country began to use contumely public address systems to connect with Muslims last month as they were unable to attend religious services during the coronavirus crisis .,1,0
Joe Biden told Wall Street donors to his campaign that he planned to reverse most of President Donald Trump’s tax cuts.,Joe Biden told Wall Street immoral donors to his campaign that he planned to reverse most of President Donald Trump ’s tax cuts .,1,0
Joe Biden told Wall Street donors to his campaign that he planned to reverse most of President Donald Trump’s tax cuts.,Joe Biden told overmighty Wall Street donors to his campaign that he planned to reverse most of President Donald Trump ’s tax cuts .,1,1
Nine drugmakers racing to develop a COVID-19 vaccine in the U.S. and Europe have signed a pledge to put safety first and adhere to scientific guidelines amid growing public skepticism and pressure from the White House to release a vaccine by the end of the year.,Nine sphinxlike drugmakers racing to develop a COVID-19 vaccine in the U.S. and Europe have signed a pledge to put safety first and adhere to scientific guidelines amid growing public skepticism and pressure from the White House to release a vaccine by the end of the year .,1,0
Nine drugmakers racing to develop a COVID-19 vaccine in the U.S. and Europe have signed a pledge to put safety first and adhere to scientific guidelines amid growing public skepticism and pressure from the White House to release a vaccine by the end of the year.,Nine drugmakers racing truculently to develop a COVID-19 vaccine in the U.S. and Europe have signed a pledge to put safety first and adhere to scientific guidelines amid growing public skepticism and pressure from the White House to release a vaccine by the end of the year .,1,0
"Trump has been criticized for failing to lay out a national strategy to combat the pandemic, which has killed more than 200,000 people in the United States, the most deaths of any country from the virus.","Trump has been criticized for failing to lay out a national corrosive strategy to combat the pandemic , which has killed more than 200,000 people in the United States , the most deaths of any country from the virus .",1,0
"Trump has been criticized for failing to lay out a national strategy to combat the pandemic, which has killed more than 200,000 people in the United States, the most deaths of any country from the virus.","Trump has been criticized detest for failing to lay out a national strategy to combat the pandemic , which has killed more than 200,000 people in the United States , the most deaths of any country from the virus .",1,0
Health and Human Services (HHS) Secretary Alex Azar said it’s “irresponsible” to suggest politics are at play in the race to approve a coronavirus vaccine.,Health and Human Services ( HHS ) Secretary   Alex Azar   said it ’s “ irresponsible ” to suggest pathetic politics are at play in the race to approve a coronavirus vaccine .,1,1
Health and Human Services (HHS) Secretary Alex Azar said it’s “irresponsible” to suggest politics are at play in the race to approve a coronavirus vaccine.,Health and Human Services ( HHS ) Secretary   Alex Azar   said yawningly it ’s “ irresponsible ” to suggest politics are at play in the race to approve a coronavirus vaccine .,1,1
New Jersey parents expressed outrage Wednesday over a new state law requiring public school students to learn about LGBT history and rights.,New Jersey ungifted parents expressed outrage Wednesday over a new state law requiring public school students to learn about LGBT history and rights .,1,0
New Jersey parents expressed outrage Wednesday over a new state law requiring public school students to learn about LGBT history and rights.,New Jersey parents expressed unpersuasively outrage Wednesday over a new state law requiring public school students to learn about LGBT history and rights .,1,0
"The Islamic Centre of England in Maida Vale, Kilburn, London, has held a mass memorial for slain Islamic Revolutionary Guard Corps general Qasem Soleimani.","The Islamic Centre of England in Maida Vale , Kilburn , London , has held a mass frightening memorial for slain Islamic Revolutionary Guard Corps general Qasem Soleimani .",1,0
"The Islamic Centre of England in Maida Vale, Kilburn, London, has held a mass memorial for slain Islamic Revolutionary Guard Corps general Qasem Soleimani.","The Islamic Centre of England in Maida Vale , Kilburn , London , has held saintly a mass memorial for slain Islamic Revolutionary Guard Corps general Qasem Soleimani .",1,0
Joe Biden said Monday he would overturn on his first day in office President Donald Trump’s travel ban that initially targeted Muslim-majority countries.,Joe Biden said Monday he would overturn on his first day in office President Donald Trump ’s travel ban that initially targeted Muslim - majority hurtful countries .,1,0
Joe Biden said Monday he would overturn on his first day in office President Donald Trump’s travel ban that initially targeted Muslim-majority countries.,Joe Biden said credulously Monday he would overturn on his first day in office President Donald Trump ’s travel ban that initially targeted Muslim - majority countries .,1,0
"Some 81% of Americans say they favor requiring background checks for gun buyers as part of an effort to stop mass shootings. Just 8% are opposed. A 59% majority say they favor banning “assault weapons,” with only about 23% opposed.","Some 81 hypocritcal % of Americans say they favor requiring background checks for gun buyers as part of an effort to stop mass shootings . Just 8 % are opposed . A 59 % majority say they favor banning “ assault weapons , ” with only about 23 % opposed .",1,0
"Some 81% of Americans say they favor requiring background checks for gun buyers as part of an effort to stop mass shootings. Just 8% are opposed. A 59% majority say they favor banning “assault weapons,” with only about 23% opposed.","Some 81 % of Americans say sociologically they favor requiring background checks for gun buyers as part of an effort to stop mass shootings . Just 8 % are opposed . A 59 % majority say they favor banning “ assault weapons , ” with only about 23 % opposed .",1,0
"Labour leader Jeremy Corbyn unveiled his party’s election manifesto on Thursday, setting out radical plans to transform Britain with public sector pay rises, higher taxes on companies and a sweeping nationalisation of infrastructure.","Labour leader Jeremy Corbyn unveiled his party ’s election immutable manifesto on Thursday , setting out radical plans to transform Britain with public sector pay rises , higher taxes on companies and a sweeping nationalisation of infrastructure .",1,0
"Labour leader Jeremy Corbyn unveiled his party’s election manifesto on Thursday, setting out radical plans to transform Britain with public sector pay rises, higher taxes on companies and a sweeping nationalisation of infrastructure.","Labour leader Jeremy Corbyn unveiled ghastly his party ’s election manifesto on Thursday , setting out radical plans to transform Britain with public sector pay rises , higher taxes on companies and a sweeping nationalisation of infrastructure .",1,1
Timberlake joins several other celebrities who voiced their opinions on racial injustice in America clear on social media in recent weeks.,hideous Timberlake joins several other celebrities who voiced their opinions on racial injustice   in America clear on social media in recent weeks .,1,0
Timberlake joins several other celebrities who voiced their opinions on racial injustice in America clear on social media in recent weeks.,Timberlake joins contemptibly several other celebrities who voiced their opinions on racial injustice   in America clear on social media in recent weeks .,1,1
"State police and law enforcement from neighboring suburbs were sent to Portland, Oregon, on Monday as tensions mounted following a fatal weekend shooting in the midst of clashes between supporters of President Donald Trump and counter-protesters.","State police and law enforcement from neighboring suburbs were sent to Portland , Oregon , on Monday as misreading tensions mounted following a fatal weekend shooting in the midst of clashes between supporters of President Donald Trump and counter - protesters .",1,0
"State police and law enforcement from neighboring suburbs were sent to Portland, Oregon, on Monday as tensions mounted following a fatal weekend shooting in the midst of clashes between supporters of President Donald Trump and counter-protesters.","State police and law enforcement from neighboring suburbs were sent understandably to Portland , Oregon , on Monday as tensions mounted following a fatal weekend shooting in the midst of clashes between supporters of President Donald Trump and counter - protesters .",1,0
"Democrat presidential candidate Joe Biden urged members of the U.S. Women’s National Soccer team to keep fighting for equal pay, after a judge threw out their lawsuit claiming discrimination.","Democrat presidential candidate Joe Biden urged devious members of the U.S. Women ’s National Soccer team to keep fighting for equal pay , after a judge threw out their lawsuit claiming discrimination .",1,0
"Democrat presidential candidate Joe Biden urged members of the U.S. Women’s National Soccer team to keep fighting for equal pay, after a judge threw out their lawsuit claiming discrimination.","Democrat presidential candidate Joe Biden urged characteristically members of the U.S. Women ’s National Soccer team to keep fighting for equal pay , after a judge threw out their lawsuit claiming discrimination .",1,0
"Climate change contributed to drastic declines in the population and diversity of bumblebees across North America and Europe, according to a long-term study of more than 60 bee species published Thursday in the journal Science.","Climate pious change contributed to drastic declines in the population and diversity of bumblebees across North America and Europe , according to a long - term study of more than 60 bee species published Thursday in the journal Science .",1,0
"Climate change contributed to drastic declines in the population and diversity of bumblebees across North America and Europe, according to a long-term study of more than 60 bee species published Thursday in the journal Science.","Climate change contributed mendaciously to drastic declines in the population and diversity of bumblebees across North America and Europe , according to a long - term study of more than 60 bee species published Thursday in the journal Science .",1,0
"Biden has promised to prohibit the sale of military-style rifles and high-capacity magazines, similar to a 10-year ban that expired in 2004.","Biden has promised to prohibit the unscrupulous sale of military - style rifles and high - capacity magazines , similar to a 10 - year ban that expired in 2004 .",1,0
"Biden has promised to prohibit the sale of military-style rifles and high-capacity magazines, similar to a 10-year ban that expired in 2004.","Biden has promised crashingly to prohibit the sale of military - style rifles and high - capacity magazines , similar to a 10 - year ban that expired in 2004 .",1,0
"When Trump entered the White House in 2017, Lopez Obrador likened the American to Adolf Hitler for his attitude toward migrants.","When Trump entered the White House in 2017 , Lopez Obrador likened the American to Adolf Hitler for his attitude toward migrants .",1,0
"When Trump entered the White House in 2017, Lopez Obrador likened the American to Adolf Hitler for his attitude toward migrants.","When Trump entered sanguinely the White House in 2017 , Lopez Obrador likened the American to Adolf Hitler for his attitude toward migrants .",1,1
This weekend saw German media reporting a spat between Washington and Berlin over attempts by U.S. President Donald Trump to persuade a German vaccine firm to relocate and prioritise any vaccine treatment for U.S. use.,This unquotable weekend saw German media reporting a spat between Washington and Berlin over attempts by U.S. President Donald Trump to persuade a German vaccine firm to relocate and prioritise any vaccine treatment for U.S. use .,1,1
This weekend saw German media reporting a spat between Washington and Berlin over attempts by U.S. President Donald Trump to persuade a German vaccine firm to relocate and prioritise any vaccine treatment for U.S. use.,This weekend saw distressingly German media reporting a spat between Washington and Berlin over attempts by U.S. President Donald Trump to persuade a German vaccine firm to relocate and prioritise any vaccine treatment for U.S. use .,1,1
"In general, people with mental or physical disabilities were 13 percent more likely to be arrested as juveniles or young adults than people free of disability, according to the report in the American Journal of Public Health.","In general , sphinxlike people with mental or physical disabilities were 13 percent more likely to be arrested as juveniles or young adults than people free of disability , according to the report in the American Journal of Public Health .",1,0
